packet,timestamp,sensor,cog,err
13,0.8629444241523743,sensor_05,000000000000000000,1
13,0.8629444241523743,sensor_06,000000000000000000,1
13,0.8629444241523743,sensor_07,000000000000000000,1
13,0.8629444241523743,sensor_08,000000000000000000,1
14,0.8879444599151611,sensor_01,101001010001010110,0
14,0.8879444599151611,sensor_02,110000100010111110,0
14,0.8879444599151611,sensor_03,100011110110111000,0
14,0.8879444599151611,sensor_04,111111010010010001,0
14,0.8879444599151611,sensor_05,000000000000000000,1
14,0.8879444599151611,sensor_06,000000000000000000,1
14,0.8879444599151611,sensor_07,000000000000000000,1
14,0.8879444599151611,sensor_08,000000000000000000,1
15,0.9129444360733032,sensor_01,111111001001110001,0
15,0.9129444360733032,sensor_02,100110000010110110,0
15,0.9129444360733032,sensor_03,100110111101001101,0
15,0.9129444360733032,sensor_04,101111000101000011,0
15,0.9129444360733032,sensor_05,000000000000000000,1
15,0.9129444360733032,sensor_06,000000000000000000,1
15,0.9129444360733032,sensor_07,000000000000000000,1
15,0.9129444360733032,sensor_08,000000000000000000,1
16,0.9379444122314453,sensor_01,111100000011001000,0
16,0.9379444122314453,sensor_02,101001001101100001,0
16,0.9379444122314453,sensor_03,011011110011100001,0
16,0.9379444122314453,sensor_04,000001001001111101,0
16,0.9379444122314453,sensor_05,000000000000000000,1
16,0.9379444122314453,sensor_06,000000000000000000,1
16,0.9379444122314453,sensor_07,000000000000000000,1
16,0.9379444122314453,sensor_08,000000000000000000,1
17,0.9629444479942322,sensor_01,101010001100001101,0
17,0.9629444479942322,sensor_02,001000011101000001,0
17,0.9629444479942322,sensor_03,011100000010110111,0
17,0.9629444479942322,sensor_04,010100010000101111,0
17,0.9629444479942322,sensor_05,000000000000000000,1
17,0.9629444479942322,sensor_06,000000000000000000,1
17,0.9629444479942322,sensor_07,000000000000000000,1
17,0.9629444479942322,sensor_08,000000000000000000,1
18,0.9879444241523743,sensor_01,111110101010100000,0
18,0.9879444241523743,sensor_02,101010010001110101,0
18,0.9879444241523743,sensor_03,111010010111010111,0
18,0.9879444241523743,sensor_04,101100010001010010,0
18,0.9879444241523743,sensor_05,000000000000000000,1
18,0.9879444241523743,sensor_06,000000000000000000,1
18,0.9879444241523743,sensor_07,000000000000000000,1
18,0.9879444241523743,sensor_08,000000000000000000,1
19,1.0129444599151611,sensor_01,000010110010011111,0
19,1.0129444599151611,sensor_02,001101010001111111,0
19,1.0129444599151611,sensor_03,100101110010001010,0
19,1.0129444599151611,sensor_04,001111111111100010,0
19,1.0129444599151611,sensor_05,000000000000000000,1
19,1.0129444599151611,sensor_06,000000000000000000,1
19,1.0129444599151611,sensor_07,000000000000000000,1
19,1.0129444599151611,sensor_08,000000000000000000,1
20,1.0379444360733032,sensor_01,011000111100110100,0
20,1.0379444360733032,sensor_02,111101001011010101,0
20,1.0379444360733032,sensor_03,111010101010110000,0
20,1.0379444360733032,sensor_04,000101011011000111,0
20,1.0379444360733032,sensor_05,000000000000000000,1
20,1.0379444360733032,sensor_06,000000000000000000,1
20,1.0379444360733032,sensor_07,000000000000000000,1
20,1.0379444360733032,sensor_08,000000000000000000,1
21,1.0629444122314453,sensor_01,111001110101101101,0
21,1.0629444122314453,sensor_02,110101000000100000,0
21,1.0629444122314453,sensor_03,010001011110000101,0
21,1.0629444122314453,sensor_04,000001100001111111,0
21,1.0629444122314453,sensor_05,000000000000000000,1
21,1.0629444122314453,sensor_06,000000000000000000,1
21,1.0629444122314453,sensor_07,000000000000000000,1
21,1.0629444122314453,sensor_08,000000000000000000,1
22,1.0879443883895874,sensor_01,011110101101100100,0
22,1.0879443883895874,sensor_02,000100100111111100,0
22,1.0879443883895874,sensor_03,011010011111101000,0
22,1.0879443883895874,sensor_04,100010011100110010,0
22,1.0879443883895874,sensor_05,000000000000000000,1
22,1.0879443883895874,sensor_06,000000000000000000,1
22,1.0879443883895874,sensor_07,000000000000000000,1
22,1.0879443883895874,sensor_08,000000000000000000,1
23,1.112944483757019,sensor_01,000110100100111101,0
23,1.112944483757019,sensor_02,111101010011110101,0
23,1.112944483757019,sensor_03,100111000100110001,0
23,1.112944483757019,sensor_04,001010000101100001,0
23,1.112944483757019,sensor_05,000000000000000000,1
23,1.112944483757019,sensor_06,000000000000000000,1
23,1.112944483757019,sensor_07,000000000000000000,1
23,1.112944483757019,sensor_08,000000000000000000,1
24,1.1379444599151611,sensor_01,101001101101011111,0
24,1.1379444599151611,sensor_02,111101011000000111,0
24,1.1379444599151611,sensor_03,100101001011001010,0
24,1.1379444599151611,sensor_04,110101111101011110,0
24,1.1379444599151611,sensor_05,000000000000000000,1
24,1.1379444599151611,sensor_06,000000000000000000,1
24,1.1379444599151611,sensor_07,000000000000000000,1
24,1.1379444599151611,sensor_08,000000000000000000,1
25,1.1629444360733032,sensor_01,111101011001101001,0
25,1.1629444360733032,sensor_02,011100100111000010,0
25,1.1629444360733032,sensor_03,111000111101100111,0
25,1.1629444360733032,sensor_04,100101101110000010,0
25,1.1629444360733032,sensor_05,000000000000000000,1
25,1.1629444360733032,sensor_06,000000000000000000,1
25,1.1629444360733032,sensor_07,000000000000000000,1
25,1.1629444360733032,sensor_08,000000000000000000,1
26,1.1879444122314453,sensor_01,001011010010011100,0
26,1.1879444122314453,sensor_02,101010101110011000,0
26,1.1879444122314453,sensor_03,010111100100101111,0
26,1.1879444122314453,sensor_04,100100010000101100,0
26,1.1879444122314453,sensor_05,000000000000000000,1
26,1.1879444122314453,sensor_06,000000000000000000,1
26,1.1879444122314453,sensor_07,000000000000000000,1
26,1.1879444122314453,sensor_08,000000000000000000,1
27,1.2129443883895874,sensor_01,001000100111101101,0
27,1.2129443883895874,sensor_02,100000010101110001,0
27,1.2129443883895874,sensor_03,001011111011100110,0
27,1.2129443883895874,sensor_04,011110111000100110,0
27,1.2129443883895874,sensor_05,000000000000000000,1
27,1.2129443883895874,sensor_06,000000000000000000,1
27,1.2129443883895874,sensor_07,000000000000000000,1
27,1.2129443883895874,sensor_08,000000000000000000,1
28,1.237944483757019,sensor_01,011000001000000101,0
28,1.237944483757019,sensor_02,101100010111001011,0
28,1.237944483757019,sensor_03,011111001110110100,0
28,1.237944483757019,sensor_04,111111011111111010,0
28,1.237944483757019,sensor_05,000000000000000000,1
28,1.237944483757019,sensor_06,000000000000000000,1
28,1.237944483757019,sensor_07,000000000000000000,1
28,1.237944483757019,sensor_08,000000000000000000,1
29,1.2629444599151611,sensor_01,100110010000010111,0
29,1.2629444599151611,sensor_02,101100001111111101,0
29,1.2629444599151611,sensor_03,000001101010100110,0
29,1.2629444599151611,sensor_04,000011001111110111,0
29,1.2629444599151611,sensor_05,000000000000000000,1
29,1.2629444599151611,sensor_06,000000000000000000,1
29,1.2629444599151611,sensor_07,000000000000000000,1
29,1.2629444599151611,sensor_08,000000000000000000,1
30,1.2879444360733032,sensor_01,100001100011101000,0
30,1.2879444360733032,sensor_02,111111001100111000,0
30,1.2879444360733032,sensor_03,100010100010101100,0
30,1.2879444360733032,sensor_04,001100001111011001,0
30,1.2879444360733032,sensor_05,000000000000000000,1
30,1.2879444360733032,sensor_06,000000000000000000,1
30,1.2879444360733032,sensor_07,000000000000000000,1
30,1.2879444360733032,sensor_08,000000000000000000,1
31,1.3129444122314453,sensor_01,100100100101010110,0
31,1.3129444122314453,sensor_02,000111111101100100,0
31,1.3129444122314453,sensor_03,011001101100011111,0
31,1.3129444122314453,sensor_04,000110100011010101,0
31,1.3129444122314453,sensor_05,000000000000000000,1
31,1.3129444122314453,sensor_06,000000000000000000,1
31,1.3129444122314453,sensor_07,000000000000000000,1
31,1.3129444122314453,sensor_08,000000000000000000,1
32,1.3379443883895874,sensor_01,000000101110101001,0
32,1.3379443883895874,sensor_02,010000111011001010,0
32,1.3379443883895874,sensor_03,100110100011101001,0
32,1.3379443883895874,sensor_04,110001000010110100,0
32,1.3379443883895874,sensor_05,000000000000000000,1
32,1.3379443883895874,sensor_06,000000000000000000,1
32,1.3379443883895874,sensor_07,000000000000000000,1
32,1.3379443883895874,sensor_08,000000000000000000,1
33,1.362944483757019,sensor_01,000111111101011100,0
33,1.362944483757019,sensor_02,010110111111010110,0
33,1.362944483757019,sensor_03,011111111001100000,0
33,1.362944483757019,sensor_04,100111110101110111,0
33,1.362944483757019,sensor_05,000000000000000000,1
33,1.362944483757019,sensor_06,000000000000000000,1
33,1.362944483757019,sensor_07,000000000000000000,1
33,1.362944483757019,sensor_08,000000000000000000,1
34,1.3879444599151611,sensor_01,001101000101000000,0
34,1.3879444599151611,sensor_02,100110011010010001,0
34,1.3879444599151611,sensor_03,110010101110001100,0
34,1.3879444599151611,sensor_04,011100000001000011,0
34,1.3879444599151611,sensor_05,000000000000000000,1
34,1.3879444599151611,sensor_06,000000000000000000,1
34,1.3879444599151611,sensor_07,000000000000000000,1
34,1.3879444599151611,sensor_08,000000000000000000,1
35,1.4129444360733032,sensor_01,111010111100000100,0
35,1.4129444360733032,sensor_02,111110011010011001,0
35,1.4129444360733032,sensor_03,100111111011001101,0
35,1.4129444360733032,sensor_04,100111001000101110,0
35,1.4129444360733032,sensor_05,000000000000000000,1
35,1.4129444360733032,sensor_06,000000000000000000,1
35,1.4129444360733032,sensor_07,000000000000000000,1
35,1.4129444360733032,sensor_08,000000000000000000,1
36,1.4379444122314453,sensor_01,001010000010001100,0
36,1.4379444122314453,sensor_02,000110101100100100,0
36,1.4379444122314453,sensor_03,011010010100111011,0
36,1.4379444122314453,sensor_04,110111000001101100,0
36,1.4379444122314453,sensor_05,000000000000000000,1
36,1.4379444122314453,sensor_06,000000000000000000,1
36,1.4379444122314453,sensor_07,000000000000000000,1
36,1.4379444122314453,sensor_08,000000000000000000,1
37,1.4629443883895874,sensor_01,100100110100110010,0
37,1.4629443883895874,sensor_02,000011010011011111,0
37,1.4629443883895874,sensor_03,001111101001001101,0
37,1.4629443883895874,sensor_04,110110101010010101,0
37,1.4629443883895874,sensor_05,000000000000000000,1
37,1.4629443883895874,sensor_06,000000000000000000,1
37,1.4629443883895874,sensor_07,000000000000000000,1
37,1.4629443883895874,sensor_08,000000000000000000,1
38,1.487944483757019,sensor_01,001000001101110111,0
38,1.487944483757019,sensor_02,010001010101001000,0
38,1.487944483757019,sensor_03,011001001111101100,0
38,1.487944483757019,sensor_04,000100000000111010,0
38,1.487944483757019,sensor_05,000000000000000000,1
38,1.487944483757019,sensor_06,000000000000000000,1
38,1.487944483757019,sensor_07,000000000000000000,1
38,1.487944483757019,sensor_08,000000000000000000,1
39,1.5129444599151611,sensor_01,110110001100100010,0
39,1.5129444599151611,sensor_02,100100101100110010,0
39,1.5129444599151611,sensor_03,000101010011111010,0
39,1.5129444599151611,sensor_04,010111110000101001,0
39,1.5129444599151611,sensor_05,000000000000000000,1
39,1.5129444599151611,sensor_06,000000000000000000,1
39,1.5129444599151611,sensor_07,000000000000000000,1
39,1.5129444599151611,sensor_08,000000000000000000,1
40,1.5379444360733032,sensor_01,010010100010011000,0
40,1.5379444360733032,sensor_02,110111001111100100,0
40,1.5379444360733032,sensor_03,010011110101000111,0
40,1.5379444360733032,sensor_04,000110111101000010,0
40,1.5379444360733032,sensor_05,000000000000000000,1
40,1.5379444360733032,sensor_06,000000000000000000,1
40,1.5379444360733032,sensor_07,000000000000000000,1
40,1.5379444360733032,sensor_08,000000000000000000,1
41,1.5629444122314453,sensor_01,100000100001110110,0
41,1.5629444122314453,sensor_02,100100000111110000,0
41,1.5629444122314453,sensor_03,011001001110011110,0
41,1.5629444122314453,sensor_04,110010110100101110,0
41,1.5629444122314453,sensor_05,000000000000000000,1
41,1.5629444122314453,sensor_06,000000000000000000,1
41,1.5629444122314453,sensor_07,000000000000000000,1
41,1.5629444122314453,sensor_08,000000000000000000,1
42,1.5879443883895874,sensor_01,000011000100110111,0
42,1.5879443883895874,sensor_02,111110101001010100,0
42,1.5879443883895874,sensor_03,010001111000101101,0
42,1.5879443883895874,sensor_04,110111111000101000,0
42,1.5879443883895874,sensor_05,000000000000000000,1
42,1.5879443883895874,sensor_06,000000000000000000,1
42,1.5879443883895874,sensor_07,000000000000000000,1
42,1.5879443883895874,sensor_08,000000000000000000,1
43,1.612944483757019,sensor_01,000011110110101111,0
43,1.612944483757019,sensor_02,110101010010000000,0
43,1.612944483757019,sensor_03,110001011111100111,0
43,1.612944483757019,sensor_04,011100111011110111,0
43,1.612944483757019,sensor_05,000000000000000000,1
43,1.612944483757019,sensor_06,000000000000000000,1
43,1.612944483757019,sensor_07,000000000000000000,1
43,1.612944483757019,sensor_08,000000000000000000,1
44,1.6379444599151611,sensor_01,101100111101100100,0
44,1.6379444599151611,sensor_02,100110100010010100,0
44,1.6379444599151611,sensor_03,101001111011110000,0
44,1.6379444599151611,sensor_04,110110001001111100,0
44,1.6379444599151611,sensor_05,000000000000000000,1
44,1.6379444599151611,sensor_06,000000000000000000,1
44,1.6379444599151611,sensor_07,000000000000000000,1
44,1.6379444599151611,sensor_08,000000000000000000,1
45,1.6629444360733032,sensor_01,110000011001001010,0
45,1.6629444360733032,sensor_02,100000011010101110,0
45,1.6629444360733032,sensor_03,010101110010000111,0
45,1.6629444360733032,sensor_04,010001101100000111,0
45,1.6629444360733032,sensor_05,000000000000000000,1
45,1.6629444360733032,sensor_06,000000000000000000,1
45,1.6629444360733032,sensor_07,000000000000000000,1
45,1.6629444360733032,sensor_08,000000000000000000,1
46,1.6879444122314453,sensor_01,110101011000110011,0
46,1.6879444122314453,sensor_02,110000000100110011,0
46,1.6879444122314453,sensor_03,100011011001001110,0
46,1.6879444122314453,sensor_04,111111011000010111,0
46,1.6879444122314453,sensor_05,000000000000000000,1
46,1.6879444122314453,sensor_06,000000000000000000,1
46,1.6879444122314453,sensor_07,000000000000000000,1
46,1.6879444122314453,sensor_08,000000000000000000,1
47,1.7129443883895874,sensor_01,111011010100001110,0
47,1.7129443883895874,sensor_02,011111110001111111,0
47,1.7129443883895874,sensor_03,100101100110111110,0
47,1.7129443883895874,sensor_04,111001010100001001,0
47,1.7129443883895874,sensor_05,000000000000000000,1
47,1.7129443883895874,sensor_06,000000000000000000,1
47,1.7129443883895874,sensor_07,000000000000000000,1
47,1.7129443883895874,sensor_08,000000000000000000,1
48,1.737944483757019,sensor_01,100110001011111101,0
48,1.737944483757019,sensor_02,010101110111011110,0
48,1.737944483757019,sensor_03,100001101111101110,0
48,1.737944483757019,sensor_04,110101000110110001,0
48,1.737944483757019,sensor_05,000000000000000000,1
48,1.737944483757019,sensor_06,000000000000000000,1
48,1.737944483757019,sensor_07,000000000000000000,1
48,1.737944483757019,sensor_08,000000000000000000,1
49,1.7629444599151611,sensor_01,010101011011101011,0
49,1.7629444599151611,sensor_02,011011111101111111,0
49,1.7629444599151611,sensor_03,010011010001000101,0
49,1.7629444599151611,sensor_04,110010011011001001,0
49,1.7629444599151611,sensor_05,000000000000000000,1
49,1.7629444599151611,sensor_06,000000000000000000,1
49,1.7629444599151611,sensor_07,000000000000000000,1
49,1.7629444599151611,sensor_08,000000000000000000,1
50,1.7879444360733032,sensor_01,011001011011011011,0
50,1.7879444360733032,sensor_02,011010100101010111,0
50,1.7879444360733032,sensor_03,100110111111101100,0
50,1.7879444360733032,sensor_04,110100011111000111,0
50,1.7879444360733032,sensor_05,000000000000000000,1
50,1.7879444360733032,sensor_06,000000000000000000,1
50,1.7879444360733032,sensor_07,000000000000000000,1
50,1.7879444360733032,sensor_08,000000000000000000,1
51,1.8129444122314453,sensor_01,100101001010110000,0
51,1.8129444122314453,sensor_02,110001010011001000,0
51,1.8129444122314453,sensor_03,100011101111101001,0
51,1.8129444122314453,sensor_04,100001101110100110,0
51,1.8129444122314453,sensor_05,000000000000000000,1
51,1.8129444122314453,sensor_06,000000000000000000,1
51,1.8129444122314453,sensor_07,000000000000000000,1
51,1.8129444122314453,sensor_08,000000000000000000,1
52,1.8379443883895874,sensor_01,110111101111001101,0
52,1.8379443883895874,sensor_02,110000111101010010,0
52,1.8379443883895874,sensor_03,000001010110110000,0
52,1.8379443883895874,sensor_04,101000110111000001,0
52,1.8379443883895874,sensor_05,000000000000000000,1
52,1.8379443883895874,sensor_06,000000000000000000,1
52,1.8379443883895874,sensor_07,000000000000000000,1
52,1.8379443883895874,sensor_08,000000000000000000,1
53,1.862944483757019,sensor_01,001000100010111001,0
53,1.862944483757019,sensor_02,000011111010110100,0
53,1.862944483757019,sensor_03,001001000111001001,0
53,1.862944483757019,sensor_04,010100000000100110,0
53,1.862944483757019,sensor_05,000000000000000000,1
53,1.862944483757019,sensor_06,000000000000000000,1
53,1.862944483757019,sensor_07,000000000000000000,1
53,1.862944483757019,sensor_08,000000000000000000,1
54,1.8879444599151611,sensor_01,101010010011011010,0
54,1.8879444599151611,sensor_02,101101110100101100,0
54,1.8879444599151611,sensor_03,001010111001001011,0
54,1.8879444599151611,sensor_04,111001001110000111,0
54,1.8879444599151611,sensor_05,000000000000000000,1
54,1.8879444599151611,sensor_06,000000000000000000,1
54,1.8879444599151611,sensor_07,000000000000000000,1
54,1.8879444599151611,sensor_08,000000000000000000,1
55,1.9129444360733032,sensor_01,011101001001011100,0
55,1.9129444360733032,sensor_02,100000000111101001,0
55,1.9129444360733032,sensor_03,000100000011010000,0
55,1.9129444360733032,sensor_04,100000110001001111,0
55,1.9129444360733032,sensor_05,000000000000000000,1
55,1.9129444360733032,sensor_06,000000000000000000,1
55,1.9129444360733032,sensor_07,000000000000000000,1
55,1.9129444360733032,sensor_08,000000000000000000,1
56,1.9379444122314453,sensor_01,011000010110001110,0
56,1.9379444122314453,sensor_02,001010111011000000,0
56,1.9379444122314453,sensor_03,110110010010000010,0
56,1.9379444122314453,sensor_04,111110110111010110,0
56,1.9379444122314453,sensor_05,000000000000000000,1
56,1.9379444122314453,sensor_06,000000000000000000,1
56,1.9379444122314453,sensor_07,000000000000000000,1
56,1.9379444122314453,sensor_08,000000000000000000,1
57,1.9629443883895874,sensor_01,010000101001100100,0
57,1.9629443883895874,sensor_02,101110100000100111,0
57,1.9629443883895874,sensor_03,011010010110111110,0
57,1.9629443883895874,sensor_04,011001110101101111,0
57,1.9629443883895874,sensor_05,000000000000000000,1
57,1.9629443883895874,sensor_06,000000000000000000,1
57,1.9629443883895874,sensor_07,000000000000000000,1
57,1.9629443883895874,sensor_08,000000000000000000,1
58,1.987944483757019,sensor_01,000100010011001111,0
58,1.987944483757019,sensor_02,110000001011010111,0
58,1.987944483757019,sensor_03,100000010010100010,0
58,1.987944483757019,sensor_04,011011010010011111,0
58,1.987944483757019,sensor_05,000000000000000000,1
58,1.987944483757019,sensor_06,000000000000000000,1
58,1.987944483757019,sensor_07,000000000000000000,1
58,1.987944483757019,sensor_08,000000000000000000,1
59,2.012944459915161,sensor_01,111100000011000110,0
59,2.012944459915161,sensor_02,000100101001100001,0
59,2.012944459915161,sensor_03,010111010000111000,0
59,2.012944459915161,sensor_04,101011001101111111,0
59,2.012944459915161,sensor_05,000000000000000000,1
59,2.012944459915161,sensor_06,000000000000000000,1
59,2.012944459915161,sensor_07,000000000000000000,1
59,2.012944459915161,sensor_08,000000000000000000,1
60,2.0379445552825928,sensor_01,111110011001011100,0
60,2.0379445552825928,sensor_02,100000001100101000,0
60,2.0379445552825928,sensor_03,000000001110000001,0
60,2.0379445552825928,sensor_04,111011011100100001,0
60,2.0379445552825928,sensor_05,000000000000000000,1
60,2.0379445552825928,sensor_06,000000000000000000,1
60,2.0379445552825928,sensor_07,000000000000000000,1
60,2.0379445552825928,sensor_08,000000000000000000,1
61,2.0629444122314453,sensor_01,010011110011011111,0
61,2.0629444122314453,sensor_02,110100010001001101,0
61,2.0629444122314453,sensor_03,010001101110001001,0
61,2.0629444122314453,sensor_04,100001000001011000,0
61,2.0629444122314453,sensor_05,000000000000000000,1
61,2.0629444122314453,sensor_06,000000000000000000,1
61,2.0629444122314453,sensor_07,000000000000000000,1
61,2.0629444122314453,sensor_08,000000000000000000,1
62,2.087944507598877,sensor_01,001100001011101001,0
62,2.087944507598877,sensor_02,110011001010100000,0
62,2.087944507598877,sensor_03,011100100110111111,0
62,2.087944507598877,sensor_04,011110100001000001,0
62,2.087944507598877,sensor_05,000000000000000000,1
62,2.087944507598877,sensor_06,000000000000000000,1
62,2.087944507598877,sensor_07,000000000000000000,1
62,2.087944507598877,sensor_08,000000000000000000,1
63,2.1129443645477295,sensor_01,011000101110000110,0
63,2.1129443645477295,sensor_02,111101110111000011,0
63,2.1129443645477295,sensor_03,010111001010011111,0
63,2.1129443645477295,sensor_04,100010001101101110,0
63,2.1129443645477295,sensor_05,000000000000000000,1
63,2.1129443645477295,sensor_06,000000000000000000,1
63,2.1129443645477295,sensor_07,000000000000000000,1
63,2.1129443645477295,sensor_08,000000000000000000,1
64,2.137944459915161,sensor_01,000010001001000011,0
64,2.137944459915161,sensor_02,011111110100010011,0
64,2.137944459915161,sensor_03,111101001100010000,0
64,2.137944459915161,sensor_04,011010110101110001,0
64,2.137944459915161,sensor_05,000000000000000000,1
64,2.137944459915161,sensor_06,000000000000000000,1
64,2.137944459915161,sensor_07,000000000000000000,1
64,2.137944459915161,sensor_08,000000000000000000,1
65,2.1629445552825928,sensor_01,111100001100100100,0
65,2.1629445552825928,sensor_02,000100111110111111,0
65,2.1629445552825928,sensor_03,111001011011011011,0
65,2.1629445552825928,sensor_04,110101110011010111,0
65,2.1629445552825928,sensor_05,000000000000000000,1
65,2.1629445552825928,sensor_06,000000000000000000,1
65,2.1629445552825928,sensor_07,000000000000000000,1
65,2.1629445552825928,sensor_08,000000000000000000,1
66,2.1879444122314453,sensor_01,011000100000100000,0
66,2.1879444122314453,sensor_02,100100100101101010,0
66,2.1879444122314453,sensor_03,100001110110101000,0
66,2.1879444122314453,sensor_04,111110001011100111,0
66,2.1879444122314453,sensor_05,000000000000000000,1
66,2.1879444122314453,sensor_06,000000000000000000,1
66,2.1879444122314453,sensor_07,000000000000000000,1
66,2.1879444122314453,sensor_08,000000000000000000,1
67,2.212944507598877,sensor_01,000000011011101010,0
67,2.212944507598877,sensor_02,100001110111010010,0
67,2.212944507598877,sensor_03,110011100011101010,0
67,2.212944507598877,sensor_04,000111111011111001,0
67,2.212944507598877,sensor_05,000000000000000000,1
67,2.212944507598877,sensor_06,000000000000000000,1
67,2.212944507598877,sensor_07,000000000000000000,1
67,2.212944507598877,sensor_08,000000000000000000,1
68,2.2379443645477295,sensor_01,100000011100011100,0
68,2.2379443645477295,sensor_02,001101000101011111,0
68,2.2379443645477295,sensor_03,000000100111101111,0
68,2.2379443645477295,sensor_04,011010011001100110,0
